Store,Date,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
19,30-12-2011,December,2011,1405168.06,1,31.65,3.57,136.64,7.87
19,06-01-2012,January,2012,1266570.4,0,31.84,3.59,136.7,7.94
19,13-01-2012,January,2012,1182198.7,0,37.08,3.67,136.75,7.94
19,20-01-2012,January,2012,1237104.73,0,23.44,3.71,136.86,7.94
19,27-01-2012,January,2012,1279623.26,0,32.41,3.74,136.96,7.94
19,03-02-2012,February,2012,1345311.65,0,36.22,3.8,137.06,7.94
19,10-02-2012,February,2012,1499496.67,1,32.61,3.83,137.17,7.94
19,17-02-2012,February,2012,1424720.27,0,30.95,3.87,137.26,7.94
19,24-02-2012,February,2012,1352470.09,0,33.91,3.92,137.34,7.94
19,02-03-2012,March,2012,1308977.05,0,34.83,3.98,137.42,7.94
19,09-03-2012,March,2012,1358816.46,0,38.15,4.02,137.51,7.94
19,16-03-2012,March,2012,1312849.1,0,48.2,4.02,137.58,7.94
19,23-03-2012,March,2012,1342254.55,0,56.72,4.05,137.66,7.94
19,30-03-2012,March,2012,1327139.35,0,43.47,4.1,137.73,7.94
19,06-04-2012,April,2012,1631737.68,0,40.23,4.14,137.8,8.15
19,13-04-2012,April,2012,1365098.46,0,44.42,4.19,137.87,8.15
19,20-04-2012,April,2012,1255087.26,0,55.2,4.17,137.92,8.15
19,27-04-2012,April,2012,1285897.24,0,42.45,4.16,137.98,8.15
19,04-05-2012,May,2012,1405007.44,0,50.76,4.12,138.03,8.15
19,11-05-2012,May,2012,1442873.22,0,55.33,4.06,138.09,8.15
19,18-05-2012,May,2012,1366937.1,0,58.81,4.03,138.11,8.15
19,25-05-2012,May,2012,1485540.28,0,67.79,3.98,138.11,8.15
19,01-06-2012,June,2012,1450733.29,0,68.18,3.92,138.11,8.15
19,08-06-2012,June,2012,1390122.11,0,60.19,3.87,138.12,8.15
19,15-06-2012,June,2012,1440263.15,0,68.19,3.79,138.13,8.15
19,22-06-2012,June,2012,1468350.36,0,75.83,3.72,138.16,8.15
19,29-06-2012,June,2012,1379652.65,0,69.92,3.67,138.2,8.15
19,06-07-2012,July,2012,1557120.44,0,76.07,3.65,138.23,8.19
19,13-07-2012,July,2012,1321741.35,0,73.17,3.69,138.26,8.19
19,20-07-2012,July,2012,1317672.92,0,76.17,3.73,138.23,8.19
19,27-07-2012,July,2012,1248915.43,0,74.43,3.82,138.2,8.19
19,03-08-2012,August,2012,1342123.78,0,73.41,3.82,138.17,8.19
19,10-08-2012,August,2012,1408907.89,0,74.45,3.86,138.14,8.19
19,17-08-2012,August,2012,1375101.26,0,69.83,3.96,138.19,8.19
19,24-08-2012,August,2012,1544653.37,0,66.66,4,138.28,8.19
19,31-08-2012,August,2012,1542719.87,0,71.85,4.03,138.38,8.19
19,07-09-2012,September,2012,1497073.82,1,72.2,4.08,138.47,8.19
19,14-09-2012,September,2012,1370653.41,0,65.08,4.09,138.57,8.19
19,21-09-2012,September,2012,1338572.29,0,60.62,4.2,138.65,8.19
19,28-09-2012,September,2012,1338299.02,0,56.81,4.16,138.74,8.19
19,05-10-2012,October,2012,1408016.1,0,59.86,4.15,138.83,7.99
19,12-10-2012,October,2012,1352809.5,0,48.29,4.19,138.91,7.99
19,19-10-2012,October,2012,1321102.35,0,53.44,4.15,138.83,7.99
19,26-10-2012,October,2012,1322117.96,0,56.49,4.07,138.73,7.99
20,05-02-2010,February,2010,2401395.47,0,25.92,2.78,204.25,8.19
20,12-02-2010,February,2010,2109107.9,1,22.12,2.77,204.39,8.19
20,19-02-2010,February,2010,2161549.76,0,25.43,2.75,204.43,8.19
20,26-02-2010,February,2010,1898193.95,0,32.32,2.75,204.46,8.19
20,05-03-2010,March,2010,2119213.72,0,31.75,2.78,204.49,8.19
20,12-03-2010,March,2010,2010974.84,0,43.82,2.82,204.53,8.19
20,19-03-2010,March,2010,1951848.43,0,47.32,2.84,204.38,8.19
20,26-03-2010,March,2010,1894742.95,0,50.49,2.85,204.2,8.19
20,02-04-2010,April,2010,2405395.22,0,51,2.85,204.03,7.86
20,09-04-2010,April,2010,2007796.26,0,65.1,2.87,203.85,7.86
20,16-04-2010,April,2010,1985784.59,0,55.43,2.9,203.73,7.86
20,23-04-2010,April,2010,1878862.42,0,50.65,2.9,203.69,7.86
20,30-04-2010,April,2010,1919053.21,0,54.75,2.92,203.65,7.86
20,07-05-2010,May,2010,2137202.38,0,66.74,2.97,203.61,7.86
20,14-05-2010,May,2010,2033211.62,0,55.91,2.98,203.61,7.86
20,21-05-2010,May,2010,1893736.9,0,60.38,2.96,203.88,7.86
20,28-05-2010,May,2010,2065984.95,0,70.97,2.9,204.14,7.86
20,04-06-2010,June,2010,2203619.35,0,72.52,2.85,204.4,7.86
20,11-06-2010,June,2010,2100489.79,0,67.32,2.81,204.67,7.86
20,18-06-2010,June,2010,2091903.63,0,72.62,2.78,204.67,7.86
20,25-06-2010,June,2010,1973135.87,0,75.17,2.81,204.57,7.86
20,02-07-2010,July,2010,2143676.77,0,70.1,2.82,204.47,7.53
20,09-07-2010,July,2010,2107285.85,0,78.09,2.79,204.36,7.53
20,16-07-2010,July,2010,2031852.16,0,75.14,2.78,204.36,7.53
20,23-07-2010,July,2010,1900535.9,0,77.75,2.77,204.48,7.53
20,30-07-2010,July,2010,1955896.59,0,76.03,2.78,204.61,7.53
20,06-08-2010,August,2010,1910177.38,0,74.57,2.78,204.73,7.53
20,13-08-2010,August,2010,2071022.45,0,75.98,2.81,204.85,7.53
20,20-08-2010,August,2010,1975374.56,0,75.34,2.78,204.82,7.53
20,27-08-2010,August,2010,1946369.57,0,70.51,2.76,204.79,7.53
20,03-09-2010,September,2010,2121561.41,0,75.5,2.72,204.76,7.53
20,10-09-2010,September,2010,2014954.79,1,65.02,2.7,204.73,7.53
20,17-09-2010,September,2010,1948359.78,0,65.28,2.71,204.75,7.53
20,24-09-2010,September,2010,1789687.65,0,69.37,2.71,204.82,7.53
20,01-10-2010,October,2010,1933719.21,0,61.08,2.71,204.89,7.48
20,08-10-2010,October,2010,2060389.27,0,51.5,2.76,204.95,7.48
20,15-10-2010,October,2010,1950676.39,0,59.17,2.87,205.01,7.48
20,22-10-2010,October,2010,1893955.27,0,50.52,2.92,205.06,7.48
20,29-10-2010,October,2010,1891816,0,57.56,2.92,205.11,7.48
20,05-11-2010,November,2010,2184316.64,0,42.78,2.92,205.16,7.48
20,12-11-2010,November,2010,2187765.28,0,42.38,2.93,205.21,7.48
20,19-11-2010,November,2010,2105058.91,0,45.88,3,205.1,7.48
20,26-11-2010,November,2010,2811634.04,1,46.66,3.04,204.96,7.48
20,03-12-2010,December,2010,2416051.17,0,35.47,3.05,204.82,7.48
20,10-12-2010,December,2010,2752122.08,0,24.27,3.11,204.69,7.48
20,17-12-2010,December,2010,2819193.17,0,24.07,3.14,204.63,7.48
20,24-12-2010,December,2010,3766687.43,0,25.17,3.14,204.64,7.48
20,31-12-2010,December,2010,1799737.79,1,28.85,3.18,204.64,7.48
20,07-01-2011,January,2011,1843030.95,0,31.43,3.19,204.65,7.34
20,14-01-2011,January,2011,1884345.01,0,20.39,3.21,204.7,7.34
20,21-01-2011,January,2011,1781805.66,0,27.43,3.23,205.05,7.34
20,28-01-2011,January,2011,1761506.68,0,23.21,3.24,205.39,7.34
20,04-02-2011,February,2011,2351143.07,0,28.58,3.23,205.73,7.34
20,11-02-2011,February,2011,2211388.14,1,25.38,3.24,206.08,7.34
20,18-02-2011,February,2011,2258616.24,0,42.95,3.25,206.37,7.34
20,25-02-2011,February,2011,1938608.52,0,33.2,3.27,206.64,7.34
20,04-03-2011,March,2011,2143424.61,0,37.33,3.43,206.92,7.34
20,11-03-2011,March,2011,1990932.77,0,39.53,3.58,207.19,7.34
20,18-03-2011,March,2011,1931668.64,0,44.8,3.63,207.43,7.34
20,25-03-2011,March,2011,1824711.21,0,44.83,3.63,207.66,7.34
20,01-04-2011,April,2011,1927993.09,0,32.43,3.64,207.88,7.29
20,08-04-2011,April,2011,2027056.39,0,47.09,3.72,208.11,7.29
20,15-04-2011,April,2011,2057406.33,0,55,3.82,208.32,7.29
20,22-04-2011,April,2011,2313861.81,0,52.56,3.89,208.48,7.29
20,29-04-2011,April,2011,1881788.19,0,62.97,3.96,208.64,7.29
20,06-05-2011,May,2011,2090838.44,0,53.41,4.05,208.8,7.29
20,13-05-2011,May,2011,2036748.53,0,62.26,4.07,208.96,7.29
20,20-05-2011,May,2011,1953416.06,0,59.01,4.06,208.76,7.29
20,27-05-2011,May,2011,1944433.17,0,69.12,3.99,208.56,7.29
20,03-06-2011,June,2011,2182246.69,0,73.51,3.92,208.36,7.29
20,10-06-2011,June,2011,2135062.04,0,73.64,3.88,208.15,7.29
20,17-06-2011,June,2011,2065191.27,0,66.41,3.84,208.13,7.29
20,24-06-2011,June,2011,1950826.32,0,72.4,3.8,208.23,7.29
20,01-07-2011,July,2011,2053165.41,0,69.66,3.75,208.33,7.27
20,08-07-2011,July,2011,2123787.79,0,74.69,3.71,208.44,7.27
20,15-07-2011,July,2011,2039875.75,0,74.88,3.76,208.53,7.27
20,22-07-2011,July,2011,1950904.84,0,78.89,3.81,208.59,7.27
20,29-07-2011,July,2011,1858440.92,0,77.47,3.83,208.66,7.27
20,05-08-2011,August,2011,2189353.63,0,77.8,3.84,208.72,7.27
20,12-08-2011,August,2011,2052246.4,0,73.52,3.81,208.78,7.27
20,19-08-2011,August,2011,1990017.93,0,71.25,3.75,208.84,7.27
20,26-08-2011,August,2011,1933577.2,0,70.15,3.7,208.9,7.27
20,02-09-2011,September,2011,2141765.98,0,70.82,3.7,208.96,7.27
20,09-09-2011,September,2011,2050542.56,1,68.74,3.74,209.02,7.27
20,16-09-2011,September,2011,1979009.46,0,64.02,3.74,209.19,7.27
20,23-09-2011,September,2011,1888119.7,0,62.15,3.71,209.5,7.27
20,30-09-2011,September,2011,1945808.26,0,63.44,3.65,209.81,7.27
20,07-10-2011,October,2011,2135982.79,0,52.42,3.58,210.12,7.08
20,14-10-2011,October,2011,2010107.68,0,62.54,3.54,210.4,7.08
20,21-10-2011,October,2011,2104241.9,0,53.69,3.57,210.55,7.08
20,28-10-2011,October,2011,2065421.52,0,49.36,3.57,210.69,7.08
20,04-11-2011,November,2011,2284106.6,0,43.88,3.55,210.84,7.08
20,11-11-2011,November,2011,2269975.85,0,47.27,3.53,210.98,7.08
20,18-11-2011,November,2011,2169933.82,0,49.3,3.53,211.18,7.08
20,25-11-2011,November,2011,2906233.25,1,46.38,3.49,211.41,7.08
20,02-12-2011,December,2011,2298776.83,0,46.32,3.45,211.64,7.08
20,09-12-2011,December,2011,2546123.78,0,41.64,3.42,211.87,7.08
20,16-12-2011,December,2011,2762816.65,0,37.16,3.41,212.07,7.08
20,23-12-2011,December,2011,3555371.03,0,40.19,3.39,212.24,7.08
20,30-12-2011,December,2011,2043245,1,36.35,3.39,212.4,7.08
20,06-01-2012,January,2012,1964701.94,0,33.42,3.42,212.57,6.96
20,13-01-2012,January,2012,1911510.64,0,37.79,3.51,212.74,6.96
20,20-01-2012,January,2012,1892775.94,0,27.65,3.53,212.83,6.96
20,27-01-2012,January,2012,1761016.51,0,37.19,3.57,212.93,6.96
20,03-02-2012,February,2012,2203523.2,0,39.93,3.62,213.02,6.96
20,10-02-2012,February,2012,2462978.28,1,33.47,3.64,213.12,6.96
20,17-02-2012,February,2012,2309025.16,0,31.11,3.7,213.27,6.96
20,24-02-2012,February,2012,2045837.55,0,39.79,3.74,213.47,6.96
20,02-03-2012,March,2012,2148822.76,0,39.98,3.82,213.67,6.96
20,09-03-2012,March,2012,2139265.4,0,41.14,3.85,213.87,6.96
20,16-03-2012,March,2012,2064991.71,0,53.73,3.86,214.02,6.96
20,23-03-2012,March,2012,1992436.96,0,66.11,3.9,214.09,6.96
20,30-03-2012,March,2012,2074721.74,0,51.52,3.95,214.16,6.96
20,06-04-2012,April,2012,2565259.92,0,50.06,4,214.24,7.14
20,13-04-2012,April,2012,2045396.06,0,45.68,4.04,214.31,7.14
20,20-04-2012,April,2012,1884427.84,0,60.11,4.03,214.37,7.14
20,27-04-2012,April,2012,1886503.93,0,47.64,4,214.42,7.14
20,04-05-2012,May,2012,2163510.89,0,62.74,3.95,214.48,7.14
20,11-05-2012,May,2012,2168097.11,0,63.19,3.89,214.53,7.14
20,18-05-2012,May,2012,2039222.26,0,60.99,3.85,214.55,7.14
20,25-05-2012,May,2012,2114989,0,70.04,3.8,214.55,7.14
20,01-06-2012,June,2012,2143126.59,0,73.67,3.74,214.55,7.14
20,08-06-2012,June,2012,2231962.13,0,62.01,3.69,214.55,7.14
20,15-06-2012,June,2012,2165160.29,0,71.51,3.62,214.57,7.14
20,22-06-2012,June,2012,2060588.69,0,76.51,3.56,214.61,7.14
20,29-06-2012,June,2012,2055952.61,0,74.15,3.51,214.65,7.14
20,06-07-2012,July,2012,2358055.3,0,79.2,3.48,214.69,7.28
20,13-07-2012,July,2012,2134680.12,0,78.27,3.52,214.73,7.28
20,20-07-2012,July,2012,1970170.29,0,76.04,3.57,214.73,7.28
20,27-07-2012,July,2012,1911559.1,0,74.6,3.65,214.74,7.28
20,03-08-2012,August,2012,2094515.71,0,74.73,3.65,214.74,7.28
20,10-08-2012,August,2012,2144245.39,0,75.4,3.72,214.75,7.28
20,17-08-2012,August,2012,2045061.22,0,69.57,3.81,214.83,7.28
20,24-08-2012,August,2012,2005341.43,0,68.27,3.83,214.96,7.28
20,31-08-2012,August,2012,2062481.56,0,72.66,3.87,215.09,7.28
20,07-09-2012,September,2012,2080529.06,1,76.36,3.91,215.22,7.28
20,14-09-2012,September,2012,2047949.98,0,64.84,3.95,215.36,7.28
20,21-09-2012,September,2012,2028587.24,0,60.94,4.04,215.55,7.28
20,28-09-2012,September,2012,2008350.58,0,58.65,4,215.74,7.28
20,05-10-2012,October,2012,2246411.89,0,60.77,3.99,215.93,7.29
20,12-10-2012,October,2012,2162951.36,0,47.2,4,216.12,7.29
20,19-10-2012,October,2012,1999363.49,0,56.26,3.97,216.15,7.29
20,26-10-2012,October,2012,2031650.55,0,60.04,3.88,216.15,7.29
21,05-02-2010,February,2010,798593.88,0,39.05,2.57,210.75,8.32
21,12-02-2010,February,2010,809321.44,1,37.77,2.55,210.9,8.32
21,19-02-2010,February,2010,867283.25,0,39.75,2.51,210.95,8.32
21,26-02-2010,February,2010,749597.24,0,45.31,2.56,210.98,8.32
21,05-03-2010,March,2010,747444.32,0,48.61,2.63,211.01,8.32
21,12-03-2010,March,2010,712312.89,0,57.1,2.67,211.04,8.32
21,19-03-2010,March,2010,727070,0,54.68,2.72,210.87,8.32
21,26-03-2010,March,2010,686497.53,0,51.66,2.73,210.68,8.32
21,02-04-2010,April,2010,753664.12,0,64.12,2.72,210.48,8.2
21,09-04-2010,April,2010,751181.4,0,65.74,2.77,210.28,8.2
21,16-04-2010,April,2010,716026.51,0,67.87,2.81,210.15,8.2
21,23-04-2010,April,2010,718780.59,0,64.21,2.8,210.1,8.2
21,30-04-2010,April,2010,680532.69,0,66.93,2.78,210.05,8.2
21,07-05-2010,May,2010,744969.42,0,70.87,2.84,210,8.2
21,14-05-2010,May,2010,723559.88,0,73.08,2.85,210,8.2
21,21-05-2010,May,2010,753361.72,0,74.24,2.83,210.28,8.2
21,28-05-2010,May,2010,755214.26,0,80.94,2.76,210.56,8.2
21,04-06-2010,June,2010,806012.48,0,82.68,2.71,210.83,8.2
21,11-06-2010,June,2010,784305.55,0,83.51,2.67,211.11,8.2
21,18-06-2010,June,2010,785104.29,0,86.18,2.64,211.11,8.2
21,25-06-2010,June,2010,769848.75,0,87.01,2.65,211,8.2
21,02-07-2010,July,2010,711470.8,0,82.29,2.67,210.88,8.1
21,09-07-2010,July,2010,714677.47,0,81.67,2.64,210.77,8.1
21,16-07-2010,July,2010,755098.41,0,85.61,2.62,210.76,8.1
21,23-07-2010,July,2010,765823.48,0,87.17,2.61,210.89,8.1
21,30-07-2010,July,2010,715876.27,0,83.59,2.64,211.03,8.1
21,06-08-2010,August,2010,739279.19,0,90.3,2.63,211.16,8.1
21,13-08-2010,August,2010,793589.18,0,89.65,2.69,211.3,8.1
21,20-08-2010,August,2010,848873.28,0,89.58,2.66,211.26,8.1
21,27-08-2010,August,2010,855882.57,0,86.2,2.62,211.22,8.1
21,03-09-2010,September,2010,727772.8,0,82.57,2.58,211.19,8.1
21,10-09-2010,September,2010,674055.81,1,79.3,2.57,211.15,8.1
21,17-09-2010,September,2010,684340.86,0,83.03,2.58,211.18,8.1
21,24-09-2010,September,2010,671688.06,0,80.79,2.62,211.26,8.1
21,01-10-2010,October,2010,677158.39,0,70.28,2.6,211.33,8.16
21,08-10-2010,October,2010,680579.49,0,65.76,2.63,211.4,8.16
21,15-10-2010,October,2010,693412.05,0,68.61,2.72,211.47,8.16
21,22-10-2010,October,2010,710668.45,0,70.72,2.73,211.52,8.16
21,29-10-2010,October,2010,731756.65,0,67.51,2.72,211.57,8.16
21,05-11-2010,November,2010,719888.76,0,58.71,2.69,211.61,8.16
21,12-11-2010,November,2010,735796.38,0,60.95,2.73,211.66,8.16
21,19-11-2010,November,2010,756288.89,0,51.71,2.77,211.55,8.16
21,26-11-2010,November,2010,1245628.61,1,62.96,2.74,211.41,8.16
21,03-12-2010,December,2010,829210.73,0,50.43,2.71,211.27,8.16
21,10-12-2010,December,2010,943891.64,0,46.35,2.84,211.12,8.16
21,17-12-2010,December,2010,1147556.83,0,48.63,2.87,211.06,8.16
21,24-12-2010,December,2010,1587257.78,0,51.29,2.89,211.06,8.16
21,31-12-2010,December,2010,672903.23,1,47.19,2.94,211.06,8.16
21,07-01-2011,January,2011,629152.06,0,44.24,2.98,211.06,8.03
21,14-01-2011,January,2011,650789.13,0,34.14,2.98,211.12,8.03
21,21-01-2011,January,2011,663941.73,0,42.72,3.02,211.49,8.03
21,28-01-2011,January,2011,649878.29,0,44.04,3.01,211.86,8.03
21,04-02-2011,February,2011,596218.24,0,36.33,2.99,212.22,8.03
21,11-02-2011,February,2011,771908.51,1,34.61,3.02,212.59,8.03
21,18-02-2011,February,2011,884701.92,0,59.87,3.05,212.9,8.03
21,25-02-2011,February,2011,768313.85,0,61.27,3.07,213.19,8.03
21,04-03-2011,March,2011,796277.72,0,59.52,3.29,213.48,8.03
21,11-03-2011,March,2011,763479.9,0,54.69,3.46,213.76,8.03
21,18-03-2011,March,2011,793569,0,63.26,3.49,214.02,8.03
21,25-03-2011,March,2011,753711.32,0,70.33,3.47,214.25,8.03
21,01-04-2011,April,2011,732056.37,0,56.36,3.52,214.49,7.93
21,08-04-2011,April,2011,744782.89,0,68.62,3.62,214.73,7.93
21,15-04-2011,April,2011,768390.05,0,71.01,3.74,214.94,7.93
21,22-04-2011,April,2011,801302.01,0,70.79,3.81,215.11,7.93
21,29-04-2011,April,2011,783250.75,0,70.19,3.81,215.28,7.93
21,06-05-2011,May,2011,718898.33,0,61.87,3.91,215.44,7.93
21,13-05-2011,May,2011,754236.7,0,75.04,3.9,215.61,7.93
21,20-05-2011,May,2011,744836.56,0,68.36,3.91,215.38,7.93
21,27-05-2011,May,2011,744389.81,0,76.86,3.79,215.15,7.93
21,03-06-2011,June,2011,773878.58,0,83.82,3.7,214.93,7.93
21,10-06-2011,June,2011,794397.89,0,84.71,3.65,214.7,7.93
21,17-06-2011,June,2011,823220.43,0,87.54,3.64,214.65,7.93
21,24-06-2011,June,2011,771298.98,0,85.72,3.59,214.74,7.93
21,01-07-2011,July,2011,784639.12,0,87.57,3.52,214.84,7.85
21,08-07-2011,July,2011,734099.4,0,89.16,3.48,214.93,7.85
21,15-07-2011,July,2011,728311.15,0,91.05,3.58,215.01,7.85
21,22-07-2011,July,2011,784490.67,0,90.27,3.65,215.07,7.85
21,29-07-2011,July,2011,751167.12,0,91.56,3.68,215.14,7.85
21,05-08-2011,August,2011,783614.89,0,94.22,3.68,215.2,7.85
21,12-08-2011,August,2011,776933.37,0,92.32,3.64,215.26,7.85
21,19-08-2011,August,2011,855546.5,0,90.11,3.55,215.32,7.85
21,26-08-2011,August,2011,821127.53,0,92.07,3.52,215.39,7.85
21,02-09-2011,September,2011,705557.8,0,91.94,3.53,215.45,7.85
21,09-09-2011,September,2011,653989.65,1,78.87,3.55,215.51,7.85
21,16-09-2011,September,2011,653525.84,0,80.62,3.53,215.69,7.85
21,23-09-2011,September,2011,681913.29,0,75.68,3.47,216.03,7.85
21,30-09-2011,September,2011,651970.48,0,78.91,3.36,216.36,7.85
21,07-10-2011,October,2011,663452.46,0,71.64,3.29,216.7,7.44
21,14-10-2011,October,2011,671379.44,0,69.79,3.27,217,7.44
21,21-10-2011,October,2011,729036.06,0,65.16,3.35,217.17,7.44
21,28-10-2011,October,2011,738812,0,65.46,3.37,217.33,7.44
21,04-11-2011,November,2011,767358.37,0,56.01,3.33,217.49,7.44
21,11-11-2011,November,2011,757369.87,0,59.8,3.3,217.65,7.44
21,18-11-2011,November,2011,737014.09,0,61.9,3.31,217.87,7.44
21,25-11-2011,November,2011,1219263.4,1,56.43,3.24,218.11,7.44
21,02-12-2011,December,2011,793184.25,0,48.72,3.17,218.36,7.44
21,09-12-2011,December,2011,897747.13,0,41.44,3.16,218.61,7.44
21,16-12-2011,December,2011,1027584.51,0,50.56,3.16,218.82,7.44
21,23-12-2011,December,2011,1384552.17,0,46.54,3.11,219,7.44
21,30-12-2011,December,2011,804362.36,1,45.16,3.13,219.18,7.44
21,06-01-2012,January,2012,640181.86,0,48.1,3.16,219.36,7.06
21,13-01-2012,January,2012,631181.25,0,45,3.26,219.53,7.06
21,20-01-2012,January,2012,651178.2,0,52.21,3.27,219.63,7.06
21,27-01-2012,January,2012,611258.71,0,50.79,3.29,219.72,7.06
21,03-02-2012,February,2012,680725.43,0,55.83,3.36,219.81,7.06
21,10-02-2012,February,2012,770652.79,1,46.52,3.41,219.9,7.06
21,17-02-2012,February,2012,834663.52,0,45.03,3.51,220.07,7.06
21,24-02-2012,February,2012,747099.07,0,54.81,3.56,220.28,7.06
21,02-03-2012,March,2012,764385.4,0,59.3,3.63,220.49,7.06
21,09-03-2012,March,2012,755084.4,0,57.16,3.67,220.7,7.06
21,16-03-2012,March,2012,767338.32,0,63.39,3.73,220.85,7.06
21,23-03-2012,March,2012,729759.97,0,62.96,3.79,220.92,7.06
21,30-03-2012,March,2012,724798.76,0,67.87,3.85,221,7.06
21,06-04-2012,April,2012,761956.58,0,69.02,3.89,221.07,6.89
21,13-04-2012,April,2012,769319.04,0,69.03,3.89,221.15,6.89
21,20-04-2012,April,2012,734858.91,0,66.97,3.88,221.2,6.89
21,27-04-2012,April,2012,674829.58,0,69.21,3.81,221.26,6.89
21,04-05-2012,May,2012,697645.32,0,77.53,3.75,221.31,6.89
21,11-05-2012,May,2012,649945.54,0,74.14,3.69,221.36,6.89
21,18-05-2012,May,2012,700554.16,0,72.42,3.63,221.38,6.89
21,25-05-2012,May,2012,722891.24,0,79.49,3.56,221.38,6.89
21,01-06-2012,June,2012,695439.83,0,79.24,3.5,221.39,6.89
21,08-06-2012,June,2012,707895.72,0,79.47,3.45,221.39,6.89
21,15-06-2012,June,2012,727049.04,0,81.51,3.39,221.4,6.89
21,22-06-2012,June,2012,735870,0,81.78,3.35,221.44,6.89
21,29-06-2012,June,2012,716341.39,0,88.05,3.29,221.48,6.89
21,06-07-2012,July,2012,693013.59,0,85.26,3.23,221.52,6.57
21,13-07-2012,July,2012,668132.36,0,82.51,3.26,221.56,6.57
21,20-07-2012,July,2012,691200.33,0,84.25,3.31,221.57,6.57
21,27-07-2012,July,2012,677789.14,0,88.09,3.41,221.58,6.57
21,03-08-2012,August,2012,693785.85,0,91.57,3.42,221.59,6.57
21,10-08-2012,August,2012,700272.01,0,89.57,3.49,221.6,6.57
21,17-08-2012,August,2012,751963.81,0,85.55,3.57,221.68,6.57
21,24-08-2012,August,2012,802003.61,0,77.72,3.62,221.81,6.57
21,31-08-2012,August,2012,763867.59,0,83.58,3.64,221.94,6.57
21,07-09-2012,September,2012,642827.29,1,88.4,3.73,222.07,6.57
21,14-09-2012,September,2012,628494.63,0,76.1,3.72,222.22,6.57
21,21-09-2012,September,2012,667151.46,0,71.54,3.72,222.42,6.57
21,28-09-2012,September,2012,647097.65,0,80.38,3.67,222.62,6.57
21,05-10-2012,October,2012,651768.91,0,70.28,3.62,222.82,6.17
21,12-10-2012,October,2012,653043.44,0,61.53,3.6,223.02,6.17
21,19-10-2012,October,2012,641368.14,0,68.52,3.59,223.06,6.17
21,26-10-2012,October,2012,675202.87,0,70.5,3.51,223.08,6.17
22,05-02-2010,February,2010,1033017.37,0,24.36,2.79,135.35,8.28
22,12-02-2010,February,2010,1022571.25,1,28.14,2.77,135.41,8.28
22,19-02-2010,February,2010,988467.61,0,31.96,2.75,135.47,8.28
22,26-02-2010,February,2010,899761.48,0,35.98,2.75,135.52,8.28
22,05-03-2010,March,2010,1009201.24,0,36.82,2.77,135.57,8.28
22,12-03-2010,March,2010,967187.37,0,43.43,2.81,135.63,8.28
22,19-03-2010,March,2010,966145.09,0,46.03,2.83,135.67,8.28
22,26-03-2010,March,2010,1012075.12,0,48.56,2.83,135.71,8.28
22,02-04-2010,April,2010,1177340.99,0,44.96,2.83,135.75,8.35
22,09-04-2010,April,2010,1033171.07,0,57.06,2.85,135.79,8.35
22,16-04-2010,April,2010,1000968.67,0,51.14,2.89,135.83,8.35
22,23-04-2010,April,2010,969594.47,0,51.04,2.9,135.87,8.35
22,30-04-2010,April,2010,977683.06,0,50.96,2.94,135.92,8.35
22,07-05-2010,May,2010,1052973.28,0,63.81,2.98,135.96,8.35
22,14-05-2010,May,2010,973585.33,0,50.99,2.98,136.01,8.35
22,21-05-2010,May,2010,979977.89,0,59.99,2.96,136.08,8.35
22,28-05-2010,May,2010,1103740.4,0,65.64,2.91,136.15,8.35
22,04-06-2010,June,2010,1095539.13,0,69.49,2.86,136.22,8.35
22,11-06-2010,June,2010,1061196.47,0,65.01,2.83,136.29,8.35
22,18-06-2010,June,2010,1052895.25,0,67.13,2.81,136.32,8.35
22,25-06-2010,June,2010,1095020.33,0,74.37,2.81,136.35,8.35
22,02-07-2010,July,2010,1120259.71,0,72.88,2.82,136.37,8.43
22,09-07-2010,July,2010,1092654.26,0,79.22,2.81,136.4,8.43
22,16-07-2010,July,2010,988392.99,0,76.3,2.8,136.42,8.43
22,23-07-2010,July,2010,974123.2,0,76.91,2.78,136.44,8.43
22,30-07-2010,July,2010,970773.64,0,76.35,2.79,136.46,8.43
22,06-08-2010,August,2010,1010326.14,0,74.37,2.79,136.47,8.43
22,13-08-2010,August,2010,993097.43,0,74.75,2.81,136.49,8.43
22,20-08-2010,August,2010,1017045.44,0,73.21,2.8,136.52,8.43
22,27-08-2010,August,2010,1081420.96,0,68.99,2.77,136.56,8.43
22,03-09-2010,September,2010,1074535.88,0,75.85,2.74,136.59,8.43
22,10-09-2010,September,2010,924174.4,1,68.6,2.72,136.62,8.43
22,17-09-2010,September,2010,918285.97,0,62.49,2.72,136.63,8.43
22,24-09-2010,September,2010,902779.25,0,65.14,2.72,136.63,8.43
22,01-10-2010,October,2010,905987.17,0,69.31,2.72,136.63,8.57
22,08-10-2010,October,2010,1015051.62,0,56.32,2.78,136.63,8.57
22,15-10-2010,October,2010,954401.46,0,55.23,2.88,136.64,8.57
22,22-10-2010,October,2010,960998.52,0,50.24,2.92,136.69,8.57
22,29-10-2010,October,2010,1025766.27,0,57.73,2.94,136.74,8.57
22,05-11-2010,November,2010,1006888.16,0,44.34,2.94,136.79,8.57
22,12-11-2010,November,2010,1043698.64,0,44.42,2.96,136.83,8.57
22,19-11-2010,November,2010,985896.44,0,48.62,3.03,136.77,8.57
